Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT04355,2024-03-01,2024-03-04,Integration Support,Manish,Payments,Configuration Issue,Medium,Pending client,3.0,3,Met,
TKT04356,2024-08-08,,Infrastructure Support,Lakshmi,API Integration,Data Issue,low,In Progress,,5,,
TKT04357,2024-09-03,2024-09-04,Integration Support,Manish,User Management,Access Issue,Low,Closed,1.0,5,Met,5.0
TKT04358,2024-12-05,2024-12-11,Integration Support,Tarun,API Integration,Data Issue,low,Resolved,6.0,5,Breached,1.0
TKT04359,2024-06-06,,Application Support,Amit,Payments,Bug,critical,Open,,1,,
TKT04360,2024-04-19,2024-04-22,Application Support,Sneha,Orders,Access Issue,Low,Resolved,3.0,5,Met,3.0
TKT04361,2024-04-04,,Application Support,Amit,Orders,Access Issue,High,In Progress,,2,,
TKT04362,2024-05-17,2024-05-19,Infrastructure Support,Meena,Login,Configuration Issue,HIGH,resolved,2.0,2,Met,3.0
TKT04363,2024-11-12,,Infrastructure Support,Meena,User Management,Data Issue,HIGH,In Progress,,2,,
TKT04364,2024-05-08,2024-05-13,Infrastructure Support,Lakshmi,API Integration,Performance Issue,Medium,Closed,5.0,3,Breached,3.0
TKT04365,2024-07-07,,Database Support,Neha,Login,Data Issue,HIGH,Open,,2,,
TKT04366,2024-10-14,2024-10-14,Infrastructure Support,Kiran,Reporting,Data Issue,critical,resolved,0.0,1,Met,4.0
TKT04367,2024-09-12,2024-09-15,Application Support,Sneha,Payments ,Performance Issue,High,Closed,3.0,2,Breached,2.0
TKT04368,2024-03-20,2024-03-22,Infrastructure Support,Naveen,User Management,Bug,low,Resolved,2.0,5,Met,3.0
TKT04369,2024-12-23,2024-12-26,Integration Support,Arjun,Orders,Bug,critical,Resolved,3.0,1,Breached,2.0
TKT04370,2024-11-19,2024-11-22,Infrastructure Support,Lakshmi,User Management ,Bug,Low,Resolved,3.0,5,Met,
TKT04371,2024-04-24,2024-05-01,Integration Support,Manish,User Management,Configuration Issue,Low,Closed,7.0,5,Breached,2.0
TKT04372,2024-09-30,2024-09-30,Integration Support,Arjun,Payments,Data Issue,Critical,Resolved,0.0,1,Met,3.0
TKT04373,2024-05-03,,Infrastructure Support,Meena,Payments,Configuration Issue,HIGH,In Progress,,2,,
TKT04374,2024-12-24,,Database Support,Rohit,Login ,Access Issue,High,Open,,2,,
TKT04375,2024-01-02,2024-01-07,Infrastructure Support,Lakshmi,Payments,Configuration Issue,critical,Closed,5.0,1,Breached,1.0
TKT04376,2024-12-07,2024-12-08,Application Support,Karthik,Orders,Performance Issue,Critical,closed,1.0,1,Met,
TKT04377,2024-03-25,,Infrastructure Support,Lakshmi,Reporting,Configuration Issue,Low,Pending Client,,5,,
TKT04378,2024-10-29,2024-11-04,Application Support,Rahul,Login ,Access Issue,low,closed,6.0,5,Breached,
TKT04379,2024-12-25,2024-12-28,Application Support,Priya,Orders,Configuration Issue,Medium,Resolved,3.0,3,Met,4.0
TKT04380,2024-10-16,2024-10-16,Application Support,Priya,Login,Access Issue,critical,Resolved,0.0,1,Met,3.0
TKT04381,2024-04-13,2024-04-14,Infrastructure Support,Meena,Reporting,Bug,critical,In Progress,1.0,1,Met,
TKT04382,2024-07-01,2024-07-03,Database Support,Sandeep,Login,Performance Issue,Critical,Pending Client,2.0,1,Breached,
TKT04383,2024-02-22,2024-02-25,Application Support,Priya,Payments,Bug,High,Closed,3.0,2,Breached,3.0
TKT04384,2024-07-11,2024-07-13,Database Support,Rohit,Payments,Performance Issue,HIGH,Open,2.0,2,Met,
TKT04385,2024-10-08,2024-10-12,Application Support,Rahul,API Integration,Bug,Low,Pending Client,4.0,5,Met,
TKT04386,2024-10-18,2024-10-21,Application Support,Sneha,Reporting,Bug,High,Closed,3.0,2,Breached,1.0
TKT04387,2024-07-07,2024-07-10,Infrastructure Support,Lakshmi,Reporting,Bug,low,Pending Client,3.0,5,Met,
TKT04388,2024-12-14,2024-12-14,Infrastructure Support,Lakshmi,API Integration ,Data Issue,Critical,Pending Client,0.0,1,Met,
TKT04389,2024-07-11,,Infrastructure Support,Meena,User Management,Data Issue,Medium,Open,,3,,
TKT04390,2024-12-19,2024-12-19,Database Support,Rohit,Login,Data Issue,critical,closed,0.0,1,Met,3.0
TKT04391,2024-07-14,2024-07-14,Infrastructure Support,Lakshmi,Payments,Bug,Critical,In Progress,0.0,1,Met,
TKT04392,2024-07-31,2024-07-31,Database Support,Rohit,Payments ,Configuration Issue,Medium,In Progress,0.0,3,Met,
TKT04393,2024-02-13,2024-02-13,Application Support,Sneha,Reporting,Data Issue,High,Pending client,0.0,2,Met,
TKT04394,2024-11-04,,Infrastructure Support,Harish,Login,Performance Issue,High,Pending client,,2,,
TKT04395,2024-03-20,2024-03-23,Application Support,Rahul,Orders,Bug,Medium,closed,3.0,3,Met,5.0
TKT04396,2024-09-26,,Infrastructure Support,Naveen,User Management,Performance Issue,Medium,Pending Client,,3,,
TKT04397,2024-06-05,2024-06-12,Infrastructure Support,Kiran,User Management,Performance Issue,low,Resolved,7.0,5,Breached,1.0
TKT04398,2024-08-23,2024-08-27,Application Support,Rahul,Orders,Configuration Issue,Medium,resolved,4.0,3,Breached,2.0
TKT04399,2024-10-15,2024-10-17,Integration Support,Divya,Orders,Performance Issue,Critical,closed,2.0,1,Breached,
TKT04400,2024-12-19,2024-12-24,Database Support,Sandeep,Login,Performance Issue,low,closed,5.0,5,Met,3.0
TKT04401,2024-03-28,2024-03-31,Integration Support,Arjun,Login,Data Issue,Critical,resolved,3.0,1,Breached,2.0
TKT04402,2024-06-19,2024-06-21,Integration Support,Divya,Payments ,Data Issue,Low,Closed,2.0,5,Met,5.0
TKT04403,2024-01-29,2024-01-29,Application Support,Rahul,Login,Access Issue,Critical,closed,0.0,1,Met,3.0
TKT04404,2024-12-03,2024-12-09,Application Support,Karthik,Login,Bug,low,In Progress,6.0,5,Breached,
TKT04405,2024-04-27,2024-04-29,Infrastructure Support,Harish,User Management,Data Issue,critical,closed,2.0,1,Breached,1.0
TKT04406,2024-08-15,2024-08-18,Database Support,Sandeep,API Integration,Access Issue,Medium,closed,3.0,3,Met,5.0
TKT04407,2024-11-04,2024-11-05,Database Support,Rohit,API Integration,Access Issue,High,closed,1.0,2,Met,4.0
TKT04408,2024-01-10,2024-01-12,Integration Support,Pooja,Orders,Performance Issue,Critical,Closed,2.0,1,Breached,
TKT04409,2024-07-22,2024-07-23,Application Support,Rahul,Login,Configuration Issue,HIGH,Resolved,1.0,2,Met,
TKT04410,2024-11-06,2024-11-09,Infrastructure Support,Kiran,API Integration,Access Issue,low,Closed,3.0,5,Met,3.0
TKT04411,2024-12-27,,Infrastructure Support,Lakshmi,Reporting,Performance Issue,Medium,Open,,3,,
TKT04412,2024-04-25,2024-04-26,Application Support,Karthik,API Integration,Configuration Issue,High,closed,1.0,2,Met,
TKT04413,2024-11-12,2024-11-13,Infrastructure Support,Harish,Orders,Access Issue,critical,Open,1.0,1,Met,
TKT04414,2024-08-06,2024-08-08,Integration Support,Arjun,User Management,Configuration Issue,Low,closed,2.0,5,Met,
TKT04415,2024-05-27,,Application Support,Sneha,API Integration,Performance Issue,Low,In Progress,,5,,
TKT04416,2024-05-11,2024-05-12,Infrastructure Support,Harish,User Management,Data Issue,critical,In Progress,1.0,1,Met,
TKT04417,2024-08-25,,Application Support,Amit,API Integration,Data Issue,low,Pending client,,5,,
TKT04418,2024-06-20,,Application Support,Rahul,Payments,Data Issue,critical,In Progress,,1,,
TKT04419,2024-12-25,2024-12-26,Application Support,Rahul,User Management,Bug,High,resolved,1.0,2,Met,
TKT04420,2024-03-05,2024-03-07,Infrastructure Support,Kiran,Payments,Bug,critical,Resolved,2.0,1,Breached,3.0
TKT04421,2024-06-06,2024-06-11,Integration Support,Divya,Payments,Performance Issue,low,closed,5.0,5,Met,4.0
TKT04422,2024-08-11,2024-08-12,Database Support,Anjali,API Integration,Data Issue,critical,In Progress,1.0,1,Met,
TKT04423,2024-02-25,,Infrastructure Support,Naveen,User Management,Configuration Issue,Low,In Progress,,5,,
TKT04424,2024-02-29,2024-03-01,Database Support,Anjali,Orders,Access Issue,Medium,resolved,1.0,3,Met,
TKT04425,2024-04-29,2024-05-03,Database Support,Neha,API Integration,Data Issue,High,closed,4.0,2,Breached,3.0
TKT04426,2024-09-24,,Database Support,Rohit,User Management,Bug,critical,Pending Client,,1,,
TKT04427,2024-11-26,2024-11-28,Infrastructure Support,Naveen,Login,Configuration Issue,HIGH,Closed,2.0,2,Met,5.0
TKT04428,2024-05-10,2024-05-10,Infrastructure Support,Harish,Payments,Data Issue,Low,Pending Client,0.0,5,Met,
TKT04429,2024-10-08,,Infrastructure Support,Lakshmi,Login,Performance Issue,critical,Pending client,,1,,
TKT04430,2024-10-27,2024-10-28,Database Support,Neha,Payments,Bug,HIGH,Closed,1.0,2,Met,
TKT04431,2024-04-18,2024-04-19,Integration Support,Arjun,Reporting,Bug,Critical,Pending Client,1.0,1,Met,
TKT04432,2024-08-17,2024-08-22,Infrastructure Support,Lakshmi,Reporting,Bug,High,Pending client,5.0,2,Breached,
TKT04433,2024-08-03,2024-08-08,Database Support,Anjali,Orders,Performance Issue,Medium,Closed,5.0,3,Breached,1.0
TKT04434,2024-07-03,,Infrastructure Support,Lakshmi,Reporting,Configuration Issue,critical,Pending client,,1,,
TKT04435,2024-01-30,2024-02-02,Database Support,Neha,API Integration,Bug,HIGH,closed,3.0,2,Breached,2.0
TKT04436,2024-06-24,2024-06-27,Database Support,Anjali,API Integration,Configuration Issue,HIGH,Closed,3.0,2,Breached,2.0
TKT04437,2024-06-27,2024-06-27,Database Support,Sandeep,Reporting,Configuration Issue,High,resolved,0.0,2,Met,5.0
TKT04438,2024-05-18,2024-05-21,Integration Support,Divya,API Integration,Bug,Medium,Resolved,3.0,3,Met,
TKT04439,2024-08-02,2024-08-03,Infrastructure Support,Meena,API Integration,Bug,low,Pending Client,1.0,5,Met,
TKT04440,2024-12-06,,Integration Support,Divya,Payments ,Performance Issue,HIGH,Pending Client,,2,,
TKT04441,2024-07-16,,Infrastructure Support,Naveen,User Management,Performance Issue,High,Open,,2,,
TKT04442,2024-12-20,2024-12-23,Application Support,Amit,API Integration,Bug,critical,resolved,3.0,1,Breached,
TKT04443,2024-02-21,,Application Support,Priya,Payments,Performance Issue,critical,Open,,1,,
TKT04444,2024-05-25,,Infrastructure Support,Kiran,Reporting,Performance Issue,Low,In Progress,,5,,
TKT04445,2024-04-24,,Integration Support,Arjun,User Management,Access Issue,HIGH,In Progress,,2,,
TKT04446,2024-08-29,2024-09-03,Database Support,Vikram,User Management,Configuration Issue,High,Closed,5.0,2,Breached,1.0
TKT04447,2024-08-01,2024-08-02,Application Support,Sneha,User Management,Data Issue,HIGH,In Progress,1.0,2,Met,
TKT04448,2024-12-07,,Infrastructure Support,Naveen,User Management,Data Issue,low,Pending client,,5,,
TKT04449,2024-05-02,2024-05-07,Database Support,Sandeep,Reporting,Access Issue,low,Pending client,5.0,5,Met,
TKT04450,2024-10-08,2024-10-10,Infrastructure Support,Meena,Payments,Access Issue,Medium,Pending Client,2.0,3,Met,
TKT04451,2024-01-24,,Infrastructure Support,Meena,Reporting,Access Issue,Critical,Pending client,,1,,
TKT04452,2024-08-14,2024-08-15,Application Support,Sneha,Payments,Configuration Issue,low,Closed,1.0,5,Met,
TKT04453,2024-05-06,,Database Support,Neha,API Integration,Bug,Critical,In Progress,,1,,
TKT04454,2024-09-18,,Infrastructure Support,Harish,Orders,Bug,Medium,Pending client,,3,,
TKT04455,2024-12-17,2024-12-18,Infrastructure Support,Naveen,Reporting,Data Issue,critical,Open,1.0,1,Met,
TKT04456,2024-05-05,,Integration Support,Tarun,API Integration,Performance Issue,Medium,Pending client,,3,,
TKT04457,2024-03-23,2024-03-23,Infrastructure Support,Naveen,Orders,Access Issue,High,resolved,0.0,2,Met,4.0
TKT04458,2024-03-10,,Application Support,Rahul,API Integration,Bug,Critical,Pending client,,1,,
TKT04459,2024-07-20,,Integration Support,Pooja,Reporting,Bug,Low,Pending client,,5,,
TKT04460,2024-07-24,2024-07-26,Application Support,Priya,API Integration,Data Issue,Low,closed,2.0,5,Met,5.0
TKT04461,2024-02-22,2024-02-24,Integration Support,Manish,Payments,Data Issue,Critical,Closed,2.0,1,Breached,2.0
TKT04462,2024-05-31,2024-06-03,Infrastructure Support,Kiran,Payments,Access Issue,Low,closed,3.0,5,Met,4.0
TKT04463,2024-05-25,,Application Support,Priya,Login,Configuration Issue,High,In Progress,,2,,
TKT04464,2024-01-11,,Database Support,Anjali,User Management,Access Issue,Critical,In Progress,,1,,
TKT04465,2024-09-26,2024-09-30,Infrastructure Support,Naveen,API Integration,Configuration Issue,HIGH,Resolved,4.0,2,Breached,1.0
TKT04466,2024-04-12,2024-04-17,Infrastructure Support,Kiran,Payments,Performance Issue,low,Pending client,5.0,5,Met,
TKT04467,2024-05-05,2024-05-07,Application Support,Sneha,User Management,Performance Issue,HIGH,Resolved,2.0,2,Met,3.0
TKT04468,2024-10-11,2024-10-14,Infrastructure Support,Lakshmi,Payments,Performance Issue,low,Resolved,3.0,5,Met,3.0
TKT04469,2024-09-26,2024-09-28,Infrastructure Support,Lakshmi,Login,Configuration Issue,High,Resolved,2.0,2,Met,5.0
TKT04470,2024-01-15,2024-01-19,Infrastructure Support,Lakshmi,User Management,Access Issue,Medium,Pending client,4.0,3,Breached,
TKT04471,2024-05-18,,Application Support,Priya,User Management,Bug,critical,In Progress,,1,,
TKT04472,2024-08-10,2024-08-12,Integration Support,Divya,API Integration,Bug,critical,In Progress,2.0,1,Breached,
TKT04473,2024-04-23,2024-04-23,Database Support,Anjali,API Integration,Access Issue,High,resolved,0.0,2,Met,4.0
TKT04474,2024-05-17,,Infrastructure Support,Naveen,Login,Performance Issue,Medium,In Progress,,3,,
TKT04475,2024-05-27,2024-05-28,Application Support,Rahul,API Integration,Access Issue,critical,Closed,1.0,1,Met,4.0
TKT04476,2024-01-22,2024-01-26,Application Support,Rahul,Reporting,Performance Issue,low,Closed,4.0,5,Met,4.0
TKT04477,2024-07-16,2024-07-19,Infrastructure Support,Naveen,Reporting,Performance Issue,critical,Resolved,3.0,1,Breached,2.0
TKT04478,2024-12-02,2024-12-08,Database Support,Anjali,Reporting,Access Issue,Low,Resolved,6.0,5,Breached,1.0
TKT04479,2024-12-21,,Integration Support,Manish,User Management,Access Issue,High,In Progress,,2,,
TKT04480,2024-07-21,2024-07-24,Application Support,Priya,Payments,Configuration Issue,Low,resolved,3.0,5,Met,4.0
TKT04481,2024-10-13,2024-10-17,Integration Support,Tarun,Orders,Configuration Issue,low,Resolved,4.0,5,Met,4.0
TKT04482,2024-11-13,,Application Support,Sneha,Reporting,Access Issue,Critical,Pending Client,,1,,
TKT04483,2024-09-29,2024-10-03,Database Support,Sandeep,Reporting,Data Issue,low,closed,4.0,5,Met,3.0
TKT04484,2024-04-07,,Application Support,Priya,API Integration,Bug,High,Pending client,,2,,
TKT04485,2024-09-27,2024-09-29,Integration Support,Pooja,Login,Performance Issue,Critical,Resolved,2.0,1,Breached,2.0
TKT04486,2024-04-26,,Integration Support,Manish,API Integration,Data Issue,Medium,Pending Client,,3,,
TKT04487,2024-02-11,2024-02-16,Infrastructure Support,Kiran,Orders,Configuration Issue,Low,resolved,5.0,5,Met,
TKT04488,2024-11-05,,Database Support,Vikram,Reporting ,Data Issue,Critical,Pending Client,,1,,
TKT04489,2024-09-02,,Integration Support,Pooja,Login,Bug,low,Pending client,,5,,
TKT04490,2024-12-06,2024-12-07,Application Support,Karthik,Payments,Performance Issue,Critical,Resolved,1.0,1,Met,
TKT04491,2024-03-18,,Database Support,Sandeep,Payments,Data Issue,Critical,In Progress,,1,,
TKT04492,2024-11-10,2024-11-13,Database Support,Rohit,User Management ,Configuration Issue,High,resolved,3.0,2,Breached,2.0
TKT04493,2024-07-13,2024-07-14,Integration Support,Divya,Reporting,Configuration Issue,critical,closed,1.0,1,Met,
TKT04494,2024-05-20,,Infrastructure Support,Harish,API Integration,Data Issue,Low,Open,,5,,
TKT04495,2024-08-06,2024-08-10,Database Support,Anjali,Reporting,Configuration Issue,HIGH,Closed,4.0,2,Breached,2.0
TKT04496,2024-12-19,,Integration Support,Tarun,Orders,Data Issue,critical,Pending Client,,1,,
TKT04497,2024-02-05,2024-02-05,Application Support,Rahul,Login,Data Issue,critical,closed,0.0,1,Met,
TKT04498,2024-01-22,2024-01-27,Database Support,Rohit,Login,Access Issue,Medium,Closed,5.0,3,Breached,1.0
TKT04499,2024-07-25,,Infrastructure Support,Meena,Orders,Performance Issue,Low,Pending Client,,5,,
TKT04500,2024-07-29,2024-07-29,Integration Support,Tarun,Payments,Data Issue,High,resolved,0.0,2,Met,3.0
TKT04501,2024-08-14,2024-08-19,Infrastructure Support,Naveen,User Management,Data Issue,Medium,Closed,5.0,3,Breached,2.0
TKT04502,2024-03-08,2024-03-11,Infrastructure Support,Harish,Orders,Bug,HIGH,closed,3.0,2,Breached,3.0
TKT04503,2024-05-26,2024-05-26,Application Support,Amit,User Management,Configuration Issue,Critical,In Progress,0.0,1,Met,
TKT04504,2024-08-04,2024-08-07,Infrastructure Support,Harish,Orders,Performance Issue,Low,resolved,3.0,5,Met,4.0
TKT04505,2024-07-12,2024-07-17,Application Support,Priya,User Management,Data Issue,Low,In Progress,5.0,5,Met,
TKT04506,2024-06-13,2024-06-14,Database Support,Vikram,API Integration,Access Issue,HIGH,Open,1.0,2,Met,
TKT04507,2024-12-20,2024-12-28,Database Support,Neha,API Integration,Bug,low,Resolved,8.0,5,Breached,3.0
TKT04508,2024-09-20,,Integration Support,Manish,User Management,Data Issue,Medium,In Progress,,3,,
TKT04509,2024-08-18,2024-08-24,Infrastructure Support,Meena,Payments,Configuration Issue,Low,closed,6.0,5,Breached,2.0
TKT04510,2024-07-27,2024-07-30,Application Support,Priya,User Management,Performance Issue,low,Resolved,3.0,5,Met,
TKT04511,2024-04-14,2024-04-14,Integration Support,Manish,Login,Performance Issue,Medium,Closed,0.0,3,Met,
TKT04512,2024-06-12,2024-06-13,Infrastructure Support,Lakshmi,Login,Access Issue,Medium,closed,1.0,3,Met,5.0
TKT04513,2024-10-17,,Database Support,Sandeep,Orders,Bug,HIGH,Pending Client,,2,,
TKT04514,2024-02-18,,Infrastructure Support,Kiran,Orders,Performance Issue,HIGH,Pending Client,,2,,
TKT04515,2024-04-26,2024-04-26,Application Support,Priya,Reporting,Configuration Issue,critical,resolved,0.0,1,Met,5.0
TKT04516,2024-01-09,,Infrastructure Support,Lakshmi,Payments,Performance Issue,Low,Open,,5,,
TKT04517,2024-02-18,2024-02-18,Infrastructure Support,Harish,Login,Configuration Issue,Low,Pending client,0.0,5,Met,
TKT04518,2024-10-14,2024-10-21,Application Support,Karthik,Login,Data Issue,Low,Resolved,7.0,5,Breached,1.0
TKT04519,2024-07-17,,Application Support,Priya,Orders,Access Issue,High,Pending Client,,2,,
TKT04520,2024-10-05,,Database Support,Anjali,User Management,Access Issue,critical,Pending client,,1,,
TKT04521,2024-11-20,2024-11-23,Infrastructure Support,Harish,User Management,Data Issue,critical,closed,3.0,1,Breached,2.0
TKT04522,2024-01-03,2024-01-03,Integration Support,Pooja,User Management,Bug,High,Pending client,0.0,2,Met,
TKT04523,2024-02-09,,Database Support,Anjali,API Integration,Data Issue,High,Pending client,,2,,
TKT04524,2024-07-27,2024-07-29,Database Support,Neha,User Management,Configuration Issue,critical,resolved,2.0,1,Breached,
TKT04525,2024-04-22,,Infrastructure Support,Lakshmi,Orders,Bug,Critical,Pending client,,1,,
TKT04526,2024-09-10,2024-09-10,Database Support,Sandeep,API Integration,Performance Issue,critical,resolved,0.0,1,Met,5.0
TKT04527,2024-08-11,,Application Support,Priya,Login,Access Issue,low,Open,,5,,
TKT04528,2024-06-15,2024-06-16,Database Support,Sandeep,Orders,Configuration Issue,Critical,Resolved,1.0,1,Met,5.0
TKT04529,2024-09-11,2024-09-15,Integration Support,Arjun,Reporting,Data Issue,HIGH,Open,4.0,2,Breached,
TKT04530,2024-01-27,2024-01-28,Application Support,Karthik,Orders,Configuration Issue,Medium,closed,1.0,3,Met,
TKT04531,2024-03-29,2024-03-29,Infrastructure Support,Kiran,API Integration,Access Issue,critical,Pending Client,0.0,1,Met,
TKT04532,2024-04-04,2024-04-09,Database Support,Anjali,Reporting,Bug,Medium,Resolved,5.0,3,Breached,
TKT04533,2024-11-24,,Integration Support,Tarun,Payments,Data Issue,High,Pending Client,,2,,
